cohort_scope,estimator,direction_stratum,pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,feature,feature_kind,distance_statistic,distance,left_sessions,right_sessions,left_observations,right_observations,secondary_direction_stratified
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.125111849193,300,300,3798,4034,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,arin.net,tcp_window_raw,numeric,weighted_ks,1.90958360236e-14,300,300,3798,4034,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.328950140255,300,300,6318,5622,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,iat_us,numeric,weighted_ks,0.147666163283,300,300,6018,5322,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.328950140255,300,300,6318,5622,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,ipv4_ttl,numeric,weighted_ks,8.32667268469e-14,300,300,6318,5622,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.328950140255,300,300,6318,5622,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,adblockplus.org,tcp_window_raw,numeric,weighted_ks,8.32667268469e-14,300,300,6318,5622,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.125485226419,300,300,5015,5089,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,iat_us,numeric,weighted_ks,0.0847093951931,300,300,4715,4789,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.125485226419,300,300,5015,5089,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,ipv4_ttl,numeric,weighted_ks,0.00161111111114,300,300,5015,5089,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.125485226419,300,300,5015,5089,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,flipboard.com,tcp_window_raw,numeric,weighted_ks,0.00161111111111,300,300,5015,5089,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,frame_length_bytes,numeric,weighted_ks,0.059018184782,275,275,4071,4287,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,iat_us,numeric,weighted_ks,0.0612078309014,275,275,3796,4012,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.0590667992691,275,275,4071,4287,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,ipv4_ttl,numeric,weighted_ks,1.33226762955e-14,275,275,4071,4287,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0590667992691,275,275,4071,4287,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,garmin.com,tcp_window_raw,numeric,weighted_ks,1.33226762955e-14,275,275,4071,4287,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.182943445343,300,300,3549,3671,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,iat_us,numeric,weighted_ks,0.142714013097,300,300,3249,3371,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.182943445343,300,300,3549,3671,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,ipv4_ttl,numeric,weighted_ks,0.00190909090909,300,300,3549,3671,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.182943445343,300,300,3549,3671,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,getpocket.com,tcp_window_raw,numeric,weighted_ks,0.00190909090909,300,300,3549,3671,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.0495888119757,234,234,2885,3115,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,iat_us,numeric,weighted_ks,0.108309461194,234,234,2651,2881,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.0495888119757,234,234,2885,3115,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,ipv4_ttl,numeric,weighted_ks,6.32827124036e-15,234,234,2885,3115,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0495888119757,234,234,2885,3115,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,joinhoney.com,tcp_window_raw,numeric,weighted_ks,6.32827124036e-15,234,234,2885,3115,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.102584741745,300,300,6600,6268,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,iat_us,numeric,weighted_ks,0.101797286894,300,300,6300,5968,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.102584741745,300,300,6600,6268,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,ipv4_ttl,numeric,weighted_ks,6.06181771445e-14,300,300,6600,6268,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.102584741745,300,300,6600,6268,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,trustarc.com,tcp_window_raw,numeric,weighted_ks,6.06181771445e-14,300,300,6600,6268,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,frame_length_bytes,numeric,weighted_ks,0.0753317836059,300,300,6565,6333,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,iat_us,numeric,weighted_ks,0.171627131615,300,300,6265,6033,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.0753317836059,300,300,6565,6333,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,ipv4_ttl,numeric,weighted_ks,7.21644966006e-15,300,300,6565,6333,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0753317836059,300,300,6565,6333,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,waze.com,tcp_window_raw,numeric,weighted_ks,7.21644966006e-15,300,300,6565,6333,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.0821632950495,300,300,6486,6161,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,iat_us,numeric,weighted_ks,0.0743451960263,300,300,6186,5861,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.0821632950495,300,300,6486,6161,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,ipv4_ttl,numeric,weighted_ks,4.62963001269e-14,300,300,6486,6161,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0821632950495,300,300,6486,6161,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,ubuntu.com,tcp_window_raw,numeric,weighted_ks,4.62963001269e-14,300,300,6486,6161,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,frame_length_bytes,numeric,weighted_ks,0.0413074682741,300,300,4160,3917,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,iat_us,numeric,weighted_ks,0.0559427353306,300,300,3860,3617,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,ip_total_length_bytes,numeric,weighted_ks,0.0413074682741,300,300,4160,3917,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,ipv4_ttl,numeric,weighted_ks,1.75415237891e-14,300,300,4160,3917,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.0413074682741,300,300,4160,3917,true
general_all_sessions_sensitivity,session_balanced,s2c,P001,client_browser,general_2026,C26-U-FF-A,C26-U-CR-A,web.de,tcp_window_raw,numeric,weighted_ks,1.75415237891e-14,300,300,4160,3917,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,frame_length_bytes,numeric,weighted_ks,0.0780604675825,300,300,3616,3847,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,iat_us,numeric,weighted_ks,0.0736235524022,300,300,3316,3547,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.0780604675825,300,300,3616,3847,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,ipv4_ttl,numeric,weighted_ks,1,300,300,3616,3847,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.0780604675825,300,300,3616,3847,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,arin.net,tcp_window_raw,numeric,weighted_ks,2.9531932455e-14,300,300,3616,3847,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.30299520844,300,300,6347,6331,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,iat_us,numeric,weighted_ks,0.0937102742863,300,300,6047,6031,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.30299520844,300,300,6347,6331,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,ipv4_ttl,numeric,weighted_ks,1.64313007645e-14,300,300,6347,6331,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.30299520844,300,300,6347,6331,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,adblockplus.org,tcp_window_raw,numeric,weighted_ks,1.64313007645e-14,300,300,6347,6331,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.200830426127,300,300,5985,5469,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,iat_us,numeric,weighted_ks,0.119265423531,300,300,5685,5169,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.200830426127,300,300,5985,5469,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,ipv4_ttl,numeric,weighted_ks,0.28,300,300,5985,5469,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.200830426127,300,300,5985,5469,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,flipboard.com,tcp_window_raw,numeric,weighted_ks,5.4733995114e-14,300,300,5985,5469,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,frame_length_bytes,numeric,weighted_ks,0.117003520169,275,275,3862,4916,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,iat_us,numeric,weighted_ks,0.122775024269,275,275,3587,4641,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.117003520169,275,275,3862,4916,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,ipv4_ttl,numeric,weighted_ks,1.7763568394e-14,275,275,3862,4916,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.117003520169,275,275,3862,4916,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,garmin.com,tcp_window_raw,numeric,weighted_ks,1.7763568394e-14,275,275,3862,4916,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.190733594808,300,300,2885,2704,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,iat_us,numeric,weighted_ks,0.135007317316,300,300,2585,2404,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.190733594808,300,300,2885,2704,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,ipv4_ttl,numeric,weighted_ks,2.22044604925e-15,300,300,2885,2704,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.190733594808,300,300,2885,2704,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,getpocket.com,tcp_window_raw,numeric,weighted_ks,2.22044604925e-15,300,300,2885,2704,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.0254139794204,234,234,2720,2759,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,iat_us,numeric,weighted_ks,0.0795765444382,234,234,2486,2525,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.0254139794204,234,234,2720,2759,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,ipv4_ttl,numeric,weighted_ks,3.44169137634e-15,234,234,2720,2759,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0254139794204,234,234,2720,2759,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,joinhoney.com,tcp_window_raw,numeric,weighted_ks,3.44169137634e-15,234,234,2720,2759,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.188776591512,300,300,6487,6607,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,iat_us,numeric,weighted_ks,0.098299105251,300,300,6187,6307,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.188776591512,300,300,6487,6607,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,ipv4_ttl,numeric,weighted_ks,3.66373598126e-15,300,300,6487,6607,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.188776591512,300,300,6487,6607,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,trustarc.com,tcp_window_raw,numeric,weighted_ks,3.66373598126e-15,300,300,6487,6607,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,frame_length_bytes,numeric,weighted_ks,0.0680909052547,300,300,6403,6457,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,iat_us,numeric,weighted_ks,0.216548828153,300,300,6103,6157,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.0680909052547,300,300,6403,6457,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,ipv4_ttl,numeric,weighted_ks,3.21964677141e-15,300,300,6403,6457,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0680909052547,300,300,6403,6457,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,waze.com,tcp_window_raw,numeric,weighted_ks,3.21964677141e-15,300,300,6403,6457,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.346582201683,300,300,6459,7070,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,iat_us,numeric,weighted_ks,0.0825793286596,300,300,6159,6770,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.346582201683,300,300,6459,7070,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,ipv4_ttl,numeric,weighted_ks,0.983333333333,300,300,6459,7070,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.346582201683,300,300,6459,7070,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,ubuntu.com,tcp_window_raw,numeric,weighted_ks,9.69224700498e-14,300,300,6459,7070,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,frame_length_bytes,numeric,weighted_ks,0.0323009608211,300,300,4071,3702,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,iat_us,numeric,weighted_ks,0.0697782508026,300,300,3771,3402,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,ip_total_length_bytes,numeric,weighted_ks,0.0323009608211,300,300,4071,3702,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,ipv4_ttl,numeric,weighted_ks,8.881784197e-15,300,300,4071,3702,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.0323009608211,300,300,4071,3702,true
general_all_sessions_sensitivity,session_balanced,s2c,P002,client_browser,general_2026,C26-U-FF-B,C26-U-CR-B,web.de,tcp_window_raw,numeric,weighted_ks,8.881784197e-15,300,300,4071,3702,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,frame_length_bytes,numeric,weighted_ks,0.0169411408039,300,300,9998,9953,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,iat_us,numeric,weighted_ks,0.0706309998001,300,300,9698,9653,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.0169411408039,300,300,9998,9953,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,ipv4_ttl,numeric,weighted_ks,3.19744231092e-14,300,300,9998,9953,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.0169411408039,300,300,9998,9953,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,arin.net,tcp_window_raw,numeric,weighted_ks,3.19744231092e-14,300,300,9998,9953,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.238693500162,300,300,9689,8431,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,iat_us,numeric,weighted_ks,0.109036463476,300,300,9389,8131,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.238693500162,300,300,9689,8431,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,ipv4_ttl,numeric,weighted_ks,1.35447209004e-14,300,300,9689,8431,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.238693500162,300,300,9689,8431,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,adblockplus.org,tcp_window_raw,numeric,weighted_ks,1.35447209004e-14,300,300,9689,8431,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.106366274184,300,300,9272,8668,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,flipboard.com,iat_us,numeric,weighted_ks,0.0583268513329,300,300,8972,8368,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.106366274184,300,300,9272,8668,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,flipboard.com,ipv4_ttl,numeric,weighted_ks,5.14033260401e-14,300,300,9272,8668,true
general_all_sessions_sensitivity,session_balanced,s2c,P003,client_browser,general_2026,C26-W-FF-A,C26-W-CR-A,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.106366274184,300,300,9272,8668,true
