cohort_scope,protocol_id,configuration_id,class_name,estimator,feature,category,category_code,termination_sensitive,contributing_sessions,observations,weighted_prevalence
heldout_primary,general_2026,C26-U-CR-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,748,0.436381799921
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1843,0.540423223006
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,packet_pooled,direction,c2s,1,false,45,1843,0.459576776994
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1843,0.537710255019
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1843,0.462289744981
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,session_balanced,direction,s2c,-1,false,45,1843,0.540420054201
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,session_balanced,direction,c2s,1,false,45,1843,0.459579945799
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1843,0.537764227642
heldout_primary,general_2026,C26-U-CR-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1843,0.462235772358
heldout_primary,general_2026,C26-U-CR-B,waze.com,packet_pooled,direction,s2c,-1,false,45,1845,0.525203252033
heldout_primary,general_2026,C26-U-CR-B,waze.com,packet_pooled,direction,c2s,1,false,45,1845,0.474796747967
heldout_primary,general_2026,C26-U-CR-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.547967479675
heldout_primary,general_2026,C26-U-CR-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.452032520325
heldout_primary,general_2026,C26-U-CR-B,waze.com,session_balanced,direction,s2c,-1,false,45,1845,0.525203252033
heldout_primary,general_2026,C26-U-CR-B,waze.com,session_balanced,direction,c2s,1,false,45,1845,0.474796747967
heldout_primary,general_2026,C26-U-CR-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.547967479675
heldout_primary,general_2026,C26-U-CR-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.452032520325
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1787,0.597090095132
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1787,0.402909904868
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1787,0.422495803022
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1787,0.577504196978
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1787,0.597102264208
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,session_balanced,direction,c2s,1,false,45,1787,0.402897735792
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1787,0.422566994409
heldout_primary,general_2026,C26-U-CR-B,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1787,0.577433005591
heldout_primary,general_2026,C26-U-CR-B,web.de,packet_pooled,direction,s2c,-1,false,45,1037,0.552555448409
heldout_primary,general_2026,C26-U-CR-B,web.de,packet_pooled,direction,c2s,1,false,45,1037,0.447444551591
heldout_primary,general_2026,C26-U-CR-B,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1037,0.549662487946
heldout_primary,general_2026,C26-U-CR-B,web.de,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,1037,0.00289296046287
heldout_primary,general_2026,C26-U-CR-B,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1037,0.447444551591
heldout_primary,general_2026,C26-U-CR-B,web.de,session_balanced,direction,s2c,-1,false,45,1037,0.554930283779
heldout_primary,general_2026,C26-U-CR-B,web.de,session_balanced,direction,c2s,1,false,45,1037,0.445069716221
heldout_primary,general_2026,C26-U-CR-B,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1037,0.547812638179
heldout_primary,general_2026,C26-U-CR-B,web.de,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,1037,0.0017094017094
heldout_primary,general_2026,C26-U-CR-B,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1037,0.450477960112
heldout_primary,general_2026,C26-U-FF-A,arin.net,packet_pooled,direction,s2c,-1,false,45,985,0.539086294416
heldout_primary,general_2026,C26-U-FF-A,arin.net,packet_pooled,direction,c2s,1,false,45,985,0.460913705584
heldout_primary,general_2026,C26-U-FF-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,985,0.621319796954
heldout_primary,general_2026,C26-U-FF-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,985,0.378680203046
heldout_primary,general_2026,C26-U-FF-A,arin.net,session_balanced,direction,s2c,-1,false,45,985,0.542603414905
heldout_primary,general_2026,C26-U-FF-A,arin.net,session_balanced,direction,c2s,1,false,45,985,0.457396585095
heldout_primary,general_2026,C26-U-FF-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,985,0.622531276337
heldout_primary,general_2026,C26-U-FF-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,985,0.377468723663
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1845,0.514363143631
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1845,0.485636856369
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.512195121951
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.487804878049
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1845,0.514363143631
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1845,0.485636856369
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.512195121951
heldout_primary,general_2026,C26-U-FF-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.487804878049
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1512,0.525793650794
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1512,0.474206349206
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1512,0.516534391534
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1512,0.483465608466
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1512,0.529515372777
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1512,0.470484627223
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1512,0.517763797422
heldout_primary,general_2026,C26-U-FF-A,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1512,0.482236202578
heldout_primary,general_2026,C26-U-FF-A,garmin.com,packet_pooled,direction,s2c,-1,false,41,1082,0.547134935305
heldout_primary,general_2026,C26-U-FF-A,garmin.com,packet_pooled,direction,c2s,1,false,41,1082,0.452865064695
heldout_primary,general_2026,C26-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1082,0.519408502773
heldout_primary,general_2026,C26-U-FF-A,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,41,1082,0.480591497227
heldout_primary,general_2026,C26-U-FF-A,garmin.com,session_balanced,direction,s2c,-1,false,41,1082,0.54848976435
heldout_primary,general_2026,C26-U-FF-A,garmin.com,session_balanced,direction,c2s,1,false,41,1082,0.45151023565
heldout_primary,general_2026,C26-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,41,1082,0.524276435254
heldout_primary,general_2026,C26-U-FF-A,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,41,1082,0.475723564746
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,direction,s2c,-1,false,45,992,0.546370967742
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,direction,c2s,1,false,45,992,0.453629032258
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,992,0.494959677419
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,FIN|ACK,17,true,45,992,0.00201612903226
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,992,0.503024193548
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,session_balanced,direction,s2c,-1,false,45,992,0.556050030951
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,session_balanced,direction,c2s,1,false,45,992,0.443949969049
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,992,0.502299940051
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,FIN|ACK,17,true,45,992,0.00222222222222
heldout_primary,general_2026,C26-U-FF-A,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,992,0.495477837726
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,773,0.552393272962
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,direction,c2s,1,false,35,773,0.447606727038
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,773,0.536869340233
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,773,0.463130659767
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,direction,s2c,-1,false,35,773,0.552259488484
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,direction,c2s,1,false,35,773,0.447740511516
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,773,0.537115353172
heldout_primary,general_2026,C26-U-FF-A,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,773,0.462884646828
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1845,0.535501355014
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,direction,c2s,1,false,45,1845,0.464498644986
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.517073170732
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.482926829268
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,session_balanced,direction,s2c,-1,false,45,1845,0.535690819189
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,session_balanced,direction,c2s,1,false,45,1845,0.464309180811
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.516981953529
heldout_primary,general_2026,C26-U-FF-A,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.483018046471
heldout_primary,general_2026,C26-U-FF-A,waze.com,packet_pooled,direction,s2c,-1,false,45,1843,0.538795442214
heldout_primary,general_2026,C26-U-FF-A,waze.com,packet_pooled,direction,c2s,1,false,45,1843,0.461204557786
heldout_primary,general_2026,C26-U-FF-A,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1843,0.534997287032
heldout_primary,general_2026,C26-U-FF-A,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1843,0.465002712968
heldout_primary,general_2026,C26-U-FF-A,waze.com,session_balanced,direction,s2c,-1,false,45,1843,0.538757462763
heldout_primary,general_2026,C26-U-FF-A,waze.com,session_balanced,direction,c2s,1,false,45,1843,0.461242537237
heldout_primary,general_2026,C26-U-FF-A,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1843,0.535216089003
heldout_primary,general_2026,C26-U-FF-A,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1843,0.464783910997
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1845,0.529539295393
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1845,0.470460704607
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.486720867209
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.513279132791
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1845,0.529539295393
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,direction,c2s,1,false,45,1845,0.470460704607
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.486720867209
heldout_primary,general_2026,C26-U-FF-A,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.513279132791
heldout_primary,general_2026,C26-U-FF-A,web.de,packet_pooled,direction,s2c,-1,false,45,1107,0.567299006323
heldout_primary,general_2026,C26-U-FF-A,web.de,packet_pooled,direction,c2s,1,false,45,1107,0.432700993677
heldout_primary,general_2026,C26-U-FF-A,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1107,0.494128274616
heldout_primary,general_2026,C26-U-FF-A,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1107,0.505871725384
heldout_primary,general_2026,C26-U-FF-A,web.de,session_balanced,direction,s2c,-1,false,45,1107,0.565905006058
heldout_primary,general_2026,C26-U-FF-A,web.de,session_balanced,direction,c2s,1,false,45,1107,0.434094993942
heldout_primary,general_2026,C26-U-FF-A,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1107,0.497754576919
heldout_primary,general_2026,C26-U-FF-A,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1107,0.502245423081
heldout_primary,general_2026,C26-U-FF-B,arin.net,packet_pooled,direction,s2c,-1,false,45,1029,0.522837706511
heldout_primary,general_2026,C26-U-FF-B,arin.net,packet_pooled,direction,c2s,1,false,45,1029,0.477162293489
heldout_primary,general_2026,C26-U-FF-B,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1029,0.714285714286
heldout_primary,general_2026,C26-U-FF-B,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1029,0.285714285714
heldout_primary,general_2026,C26-U-FF-B,arin.net,session_balanced,direction,s2c,-1,false,45,1029,0.522918978141
heldout_primary,general_2026,C26-U-FF-B,arin.net,session_balanced,direction,c2s,1,false,45,1029,0.477081021859
heldout_primary,general_2026,C26-U-FF-B,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1029,0.715150574064
heldout_primary,general_2026,C26-U-FF-B,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1029,0.284849425936
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1845,0.517615176152
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1845,0.482384823848
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.532249322493
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.467750677507
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1845,0.517615176152
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,direction,c2s,1,false,45,1845,0.482384823848
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.532249322493
heldout_primary,general_2026,C26-U-FF-B,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.467750677507
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1678,0.523241954708
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,direction,c2s,1,false,45,1678,0.476758045292
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1678,0.555423122765
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1678,0.444576877235
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,session_balanced,direction,s2c,-1,false,45,1678,0.525033537455
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,session_balanced,direction,c2s,1,false,45,1678,0.474966462545
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1678,0.559327396698
heldout_primary,general_2026,C26-U-FF-B,flipboard.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1678,0.440672603302
heldout_primary,general_2026,C26-U-FF-B,garmin.com,packet_pooled,direction,s2c,-1,false,41,1047,0.543457497612
heldout_primary,general_2026,C26-U-FF-B,garmin.com,packet_pooled,direction,c2s,1,false,41,1047,0.456542502388
heldout_primary,general_2026,C26-U-FF-B,garmin.com,packet_pooled,tcp_flag_pattern,ACK,16,false,41,1047,0.6370582617
heldout_primary,general_2026,C26-U-FF-B,garmin.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,41,1047,0.3629417383
heldout_primary,general_2026,C26-U-FF-B,garmin.com,session_balanced,direction,s2c,-1,false,41,1047,0.543735126179
heldout_primary,general_2026,C26-U-FF-B,garmin.com,session_balanced,direction,c2s,1,false,41,1047,0.456264873821
heldout_primary,general_2026,C26-U-FF-B,garmin.com,session_balanced,tcp_flag_pattern,ACK,16,false,41,1047,0.637837879931
heldout_primary,general_2026,C26-U-FF-B,garmin.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,41,1047,0.362162120069
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,direction,s2c,-1,false,45,763,0.563564875491
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,direction,c2s,1,false,45,763,0.436435124509
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,763,0.519003931848
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,763,0.480996068152
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,session_balanced,direction,s2c,-1,false,45,763,0.569383225202
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,session_balanced,direction,c2s,1,false,45,763,0.430616774798
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,763,0.525376924382
heldout_primary,general_2026,C26-U-FF-B,getpocket.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,763,0.474623075618
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,direction,s2c,-1,false,35,751,0.552596537949
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,direction,c2s,1,false,35,751,0.447403462051
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,ACK,16,false,35,751,0.556591211718
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,35,751,0.443408788282
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,direction,s2c,-1,false,35,751,0.552704541212
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,direction,c2s,1,false,35,751,0.447295458788
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,ACK,16,false,35,751,0.559275830464
heldout_primary,general_2026,C26-U-FF-B,joinhoney.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,35,751,0.440724169536
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,direction,s2c,-1,false,45,1841,0.530689842477
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,direction,c2s,1,false,45,1841,0.469310157523
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1841,0.543183052689
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1841,0.456816947311
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,session_balanced,direction,s2c,-1,false,45,1841,0.53067964627
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,session_balanced,direction,c2s,1,false,45,1841,0.46932035373
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1841,0.543330480673
heldout_primary,general_2026,C26-U-FF-B,trustarc.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1841,0.456669519327
heldout_primary,general_2026,C26-U-FF-B,waze.com,packet_pooled,direction,s2c,-1,false,45,1834,0.521810250818
heldout_primary,general_2026,C26-U-FF-B,waze.com,packet_pooled,direction,c2s,1,false,45,1834,0.478189749182
heldout_primary,general_2026,C26-U-FF-B,waze.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1834,0.580697928026
heldout_primary,general_2026,C26-U-FF-B,waze.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1834,0.419302071974
heldout_primary,general_2026,C26-U-FF-B,waze.com,session_balanced,direction,s2c,-1,false,45,1834,0.521745914429
heldout_primary,general_2026,C26-U-FF-B,waze.com,session_balanced,direction,c2s,1,false,45,1834,0.478254085571
heldout_primary,general_2026,C26-U-FF-B,waze.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1834,0.581327610724
heldout_primary,general_2026,C26-U-FF-B,waze.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1834,0.418672389276
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,direction,s2c,-1,false,45,1845,0.527371273713
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,direction,c2s,1,false,45,1845,0.472628726287
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1845,0.49864498645
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.50135501355
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,direction,s2c,-1,false,45,1845,0.527371273713
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,direction,c2s,1,false,45,1845,0.472628726287
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1845,0.49864498645
heldout_primary,general_2026,C26-U-FF-B,ubuntu.com,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1845,0.50135501355
heldout_primary,general_2026,C26-U-FF-B,web.de,packet_pooled,direction,s2c,-1,false,45,1068,0.548689138577
heldout_primary,general_2026,C26-U-FF-B,web.de,packet_pooled,direction,c2s,1,false,45,1068,0.451310861423
heldout_primary,general_2026,C26-U-FF-B,web.de,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1068,0.551498127341
heldout_primary,general_2026,C26-U-FF-B,web.de,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1068,0.448501872659
heldout_primary,general_2026,C26-U-FF-B,web.de,session_balanced,direction,s2c,-1,false,45,1068,0.552327254691
heldout_primary,general_2026,C26-U-FF-B,web.de,session_balanced,direction,c2s,1,false,45,1068,0.447672745309
heldout_primary,general_2026,C26-U-FF-B,web.de,session_balanced,tcp_flag_pattern,ACK,16,false,45,1068,0.554801917116
heldout_primary,general_2026,C26-U-FF-B,web.de,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1068,0.445198082884
heldout_primary,general_2026,C26-W-CR-A,arin.net,packet_pooled,direction,s2c,-1,false,45,1889,0.794070937004
heldout_primary,general_2026,C26-W-CR-A,arin.net,packet_pooled,direction,c2s,1,false,45,1889,0.205929062996
heldout_primary,general_2026,C26-W-CR-A,arin.net,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1889,0.7596611964
heldout_primary,general_2026,C26-W-CR-A,arin.net,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1889,0.2403388036
heldout_primary,general_2026,C26-W-CR-A,arin.net,session_balanced,direction,s2c,-1,false,45,1889,0.79405084527
heldout_primary,general_2026,C26-W-CR-A,arin.net,session_balanced,direction,c2s,1,false,45,1889,0.20594915473
heldout_primary,general_2026,C26-W-CR-A,arin.net,session_balanced,tcp_flag_pattern,ACK,16,false,45,1889,0.759594786424
heldout_primary,general_2026,C26-W-CR-A,arin.net,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1889,0.240405213576
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,packet_pooled,direction,s2c,-1,false,45,1890,0.669841269841
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,packet_pooled,direction,c2s,1,false,45,1890,0.330158730159
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.6
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.4
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,session_balanced,direction,s2c,-1,false,45,1890,0.669841269841
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,session_balanced,direction,c2s,1,false,45,1890,0.330158730159
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.6
heldout_primary,general_2026,C26-W-CR-A,adblockplus.org,session_balanced,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.4
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,packet_pooled,direction,s2c,-1,false,45,1890,0.68835978836
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,packet_pooled,direction,c2s,1,false,45,1890,0.31164021164
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,ACK,16,false,45,1890,0.640211640212
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,packet_pooled,tcp_flag_pattern,PSH|ACK,24,false,45,1890,0.359788359788
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,session_balanced,direction,s2c,-1,false,45,1890,0.68835978836
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,session_balanced,direction,c2s,1,false,45,1890,0.31164021164
heldout_primary,general_2026,C26-W-CR-A,flipboard.com,session_balanced,tcp_flag_pattern,ACK,16,false,45,1890,0.640211640212
