pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,position,feature,distance_statistic,distance,left_contributing_sessions,right_contributing_sessions,minimum_contributing_sessions,support_status,included_in_primary_summary
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,40,ipv4_ttl,two_sample_ks,0.222222222222,32,45,32,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,1,signed_ip_total_length_bytes,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,2,signed_ip_total_length_bytes,two_sample_ks,0.533333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,3,signed_ip_total_length_bytes,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,4,signed_ip_total_length_bytes,two_sample_ks,0.977777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,5,signed_ip_total_length_bytes,two_sample_ks,0.622222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,6,signed_ip_total_length_bytes,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,7,signed_ip_total_length_bytes,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,8,signed_ip_total_length_bytes,two_sample_ks,0.977777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,9,signed_ip_total_length_bytes,two_sample_ks,0.733333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,10,signed_ip_total_length_bytes,two_sample_ks,0.733333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,11,signed_ip_total_length_bytes,two_sample_ks,0.622222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,12,signed_ip_total_length_bytes,two_sample_ks,0.155555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,13,signed_ip_total_length_bytes,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,14,signed_ip_total_length_bytes,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,15,signed_ip_total_length_bytes,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,16,signed_ip_total_length_bytes,two_sample_ks,0.777777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,17,signed_ip_total_length_bytes,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,18,signed_ip_total_length_bytes,two_sample_ks,0.711111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,19,signed_ip_total_length_bytes,two_sample_ks,0.777777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,20,signed_ip_total_length_bytes,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,21,signed_ip_total_length_bytes,two_sample_ks,0.6,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,22,signed_ip_total_length_bytes,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,23,signed_ip_total_length_bytes,two_sample_ks,0.644444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,24,signed_ip_total_length_bytes,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,25,signed_ip_total_length_bytes,two_sample_ks,0.466666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,26,signed_ip_total_length_bytes,two_sample_ks,0.4,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,27,signed_ip_total_length_bytes,two_sample_ks,0.422222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,28,signed_ip_total_length_bytes,two_sample_ks,0.311111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,29,signed_ip_total_length_bytes,two_sample_ks,0.4,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,30,signed_ip_total_length_bytes,two_sample_ks,0.460101010101,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,31,signed_ip_total_length_bytes,two_sample_ks,0.477272727273,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,32,signed_ip_total_length_bytes,two_sample_ks,0.587596899225,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,33,signed_ip_total_length_bytes,two_sample_ks,0.441860465116,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,34,signed_ip_total_length_bytes,two_sample_ks,0.341463414634,41,45,41,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,35,signed_ip_total_length_bytes,two_sample_ks,0.37094017094,39,45,39,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,36,signed_ip_total_length_bytes,two_sample_ks,0.466066066066,37,45,37,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,37,signed_ip_total_length_bytes,two_sample_ks,0.475816993464,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,38,signed_ip_total_length_bytes,two_sample_ks,0.638562091503,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,39,signed_ip_total_length_bytes,two_sample_ks,0.460784313725,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,40,signed_ip_total_length_bytes,two_sample_ks,0.652777777778,32,45,32,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,1,tcp_payload_length_bytes,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,2,tcp_payload_length_bytes,two_sample_ks,0.533333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,3,tcp_payload_length_bytes,two_sample_ks,0.466666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,4,tcp_payload_length_bytes,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,5,tcp_payload_length_bytes,two_sample_ks,0.622222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,6,tcp_payload_length_bytes,two_sample_ks,0.355555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,7,tcp_payload_length_bytes,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,8,tcp_payload_length_bytes,two_sample_ks,0.911111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,9,tcp_payload_length_bytes,two_sample_ks,0.533333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,10,tcp_payload_length_bytes,two_sample_ks,0.133333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,11,tcp_payload_length_bytes,two_sample_ks,0.711111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,12,tcp_payload_length_bytes,two_sample_ks,0.2,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,13,tcp_payload_length_bytes,two_sample_ks,0.666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,14,tcp_payload_length_bytes,two_sample_ks,0.222222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,15,tcp_payload_length_bytes,two_sample_ks,0.511111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,16,tcp_payload_length_bytes,two_sample_ks,0.777777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,17,tcp_payload_length_bytes,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,18,tcp_payload_length_bytes,two_sample_ks,0.755555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,19,tcp_payload_length_bytes,two_sample_ks,0.777777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,20,tcp_payload_length_bytes,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,21,tcp_payload_length_bytes,two_sample_ks,0.6,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,22,tcp_payload_length_bytes,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,23,tcp_payload_length_bytes,two_sample_ks,0.644444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,24,tcp_payload_length_bytes,two_sample_ks,0.4,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,25,tcp_payload_length_bytes,two_sample_ks,0.466666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,26,tcp_payload_length_bytes,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,27,tcp_payload_length_bytes,two_sample_ks,0.422222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,28,tcp_payload_length_bytes,two_sample_ks,0.288888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,29,tcp_payload_length_bytes,two_sample_ks,0.4,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,30,tcp_payload_length_bytes,two_sample_ks,0.346464646465,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,31,tcp_payload_length_bytes,two_sample_ks,0.477272727273,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,32,tcp_payload_length_bytes,two_sample_ks,0.471317829457,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,33,tcp_payload_length_bytes,two_sample_ks,0.441860465116,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,34,tcp_payload_length_bytes,two_sample_ks,0.341463414634,41,45,41,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,35,tcp_payload_length_bytes,two_sample_ks,0.307692307692,39,45,39,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,36,tcp_payload_length_bytes,two_sample_ks,0.384984984985,37,45,37,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,37,tcp_payload_length_bytes,two_sample_ks,0.238562091503,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,38,tcp_payload_length_bytes,two_sample_ks,0.341830065359,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,39,tcp_payload_length_bytes,two_sample_ks,0.299346405229,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,40,tcp_payload_length_bytes,two_sample_ks,0.430555555556,32,45,32,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,1,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,2,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,3,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,4,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,5,tcp_window_raw,two_sample_ks,0.866666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,6,tcp_window_raw,two_sample_ks,0.266666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,7,tcp_window_raw,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,8,tcp_window_raw,two_sample_ks,0.4,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,9,tcp_window_raw,two_sample_ks,0.333333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,10,tcp_window_raw,two_sample_ks,0.0666666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,11,tcp_window_raw,two_sample_ks,0.577777777778,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,12,tcp_window_raw,two_sample_ks,0.0888888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,13,tcp_window_raw,two_sample_ks,0.555555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,14,tcp_window_raw,two_sample_ks,0.0444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,15,tcp_window_raw,two_sample_ks,0.244444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,16,tcp_window_raw,two_sample_ks,0.0444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,17,tcp_window_raw,two_sample_ks,0.444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,18,tcp_window_raw,two_sample_ks,0.0444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,19,tcp_window_raw,two_sample_ks,0.111111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,20,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,21,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,22,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,23,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,24,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,25,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,26,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,27,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,28,tcp_window_raw,two_sample_ks,0.0222222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,29,tcp_window_raw,two_sample_ks,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,30,tcp_window_raw,two_sample_ks,0.0222222222222,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,31,tcp_window_raw,two_sample_ks,9.99200722163e-16,44,45,44,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,32,tcp_window_raw,two_sample_ks,2.22044604925e-16,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,33,tcp_window_raw,two_sample_ks,2.22044604925e-16,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,34,tcp_window_raw,two_sample_ks,0,41,45,41,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,35,tcp_window_raw,two_sample_ks,0,39,45,39,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,36,tcp_window_raw,two_sample_ks,6.66133814775e-16,37,45,37,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,37,tcp_window_raw,two_sample_ks,4.4408920985e-16,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,38,tcp_window_raw,two_sample_ks,4.4408920985e-16,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,39,tcp_window_raw,two_sample_ks,4.4408920985e-16,34,45,34,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,ubuntu.com,40,tcp_window_raw,two_sample_ks,4.4408920985e-16,32,45,32,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,1,direction,total_variation,0.444444444444,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,2,direction,total_variation,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,3,direction,total_variation,0.2,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,4,direction,total_variation,0.955555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,5,direction,total_variation,0.266666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,6,direction,total_variation,0.0222222222222,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,7,direction,total_variation,0.133333333333,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,8,direction,total_variation,0.555555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,9,direction,total_variation,0.155555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,10,direction,total_variation,0.266666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,11,direction,total_variation,0.311111111111,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,12,direction,total_variation,0.266666666667,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,13,direction,total_variation,0,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,14,direction,total_variation,0.205684754522,43,45,43,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,15,direction,total_variation,0.0415204678363,38,45,38,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,16,direction,total_variation,0.45,36,45,36,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,17,direction,total_variation,0.457347670251,31,45,31,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,18,direction,total_variation,0.288888888889,30,45,30,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,19,direction,total_variation,0.363285024155,23,45,23,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,20,direction,total_variation,0.409661835749,23,45,23,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,21,direction,total_variation,0.1,18,45,18,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,22,direction,total_variation,0.477777777778,18,45,18,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,23,direction,total_variation,0.0335917312661,18,43,18,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,24,direction,total_variation,0.360465116279,16,43,16,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,25,direction,total_variation,0.198380566802,13,38,13,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,26,direction,total_variation,0.00952380952381,12,35,12,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,27,direction,total_variation,0.366666666667,12,30,12,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,28,direction,total_variation,0.230158730159,9,28,9,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,29,direction,total_variation,0.265873015873,9,28,9,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,30,direction,total_variation,0.142857142857,8,28,8,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,31,direction,total_variation,0.274725274725,7,26,7,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,32,direction,total_variation,0.723076923077,5,26,5,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,33,direction,total_variation,0.346153846154,4,26,4,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,34,direction,total_variation,0.435897435897,3,26,3,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,35,direction,total_variation,0.16,2,25,2,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,36,direction,total_variation,0.0416666666667,2,24,2,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,37,direction,total_variation,0.875,2,24,2,low_support,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,38,direction,total_variation,,1,24,1,insufficient,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,39,direction,total_variation,,1,24,1,insufficient,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,40,direction,total_variation,,1,24,1,insufficient,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,1,iat_us,two_sample_ks,,0,0,0,insufficient,false
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,2,iat_us,two_sample_ks,0.755555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,3,iat_us,two_sample_ks,0.488888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,4,iat_us,two_sample_ks,0.755555555556,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,5,iat_us,two_sample_ks,0.688888888889,45,45,45,primary_supported,true
P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,web.de,6,iat_us,two_sample_ks,0.311111111111,45,45,45,primary_supported,true
